岗位名称,技能词1,特征值1,技能词2,特征值2,技能词3,特征值3,技能词4,特征值4,技能词5,特征值5,技能词6,特征值6,技能词7,特征值7,技能词8,特征值8,技能词9,特征值9,技能词10,特征值10
电气工程师,电子电气元件,615.1682696628621,电气绘图软件,512.8110937158697,电路知识,492.1346157302897,电气设计规范,484.9658676290602,单片机控制技,398.7201747814849,485,384.0001366524326,电气自动化,379.62572293291555,国内外主流变频器,369.1009617977172,电气系统供电规,369.1009617977172,modbus,336.0641473158228
电气设计,博图软件,1549.3126791509126,储能微网系统,1050.9124606740565,行业设计规范,774.6563395754562,各种测量传感器,690.3555026216565,电力系统,684.1267054248445,触摸屏画面,525.2669176309283,法律专业知识,449.6737061852319,英语听,438.4109231027813,电气接线,377.2619538692531,移压力流,279.0722971821259
电池工程师,模型搭建,1367.040599250805,常规分析测试仪器,456.4939143926796,查阅英文文献,370.2401622970931,实验设计,359.36422251032445,caffe,329.78067913114563,锂电池测试流程,307.5841348314311,minitab,278.4851647876289,动力电池开发,239.23210486889084,英文期刊论文,222.74288456201148,scikit-learn在内,216.44809488137756
电源工程师,电磁兼容设计,644.7007427906412,安规设计,584.7895896795111,专业理论知识,531.6109249425787,各类磁耦合式电源变换拓扑,375.93616479397144,电源拓扑,368.9241749574132,桥式电路,347.0179982713583,国内外文献,319.53709329239257,铁氧体,318.0998317487451,超微晶,289.1816652261318,软磁材料特性,260.2634987035187
电话客服,口齿表达,512.6402247190518,电脑操作知识,341.7601498127013,普通话标准,332.0534968716818,产品特性,318.9761398251879,跟进进程,278.8418636741958,电话沟通技巧,256.5359009519546,提高客户满意度,250.95767730677625,网络知识基础,186.41462717056442,电脑打字,154.69716640766057,问题分析,146.59088254742497
电话销售,学习卡推广,683.5202996254026,挖掘客户的潜力,562.6598546503234,普通话标准,388.2010072381716,热爱公司的花花草草,341.7601498127013,销售渠道,341.7601498127013,心态积极,291.7705021916939,知识学习,261.06499567070495,表达清晰,246.61006912456455,互联网络,240.18787248262495,长期合作关系,225.747596291694
电路工程师,电路设计开发流程,512.640224719052,基本开关电源设计,404.13137715351917,电气原理图设计,360.0914415005933,衍生项目设计重点,341.7601498127013,计算机通信接口技术,287.1260453173265,机原理,253.89805470600768,集成电路工艺,211.2611283453273,信号完整性理论基础,192.99396695305478,原理图,184.01044222324398,股票投资,173.91585807912682
电路设计,反馈理论,4642.24203495586,模拟电路设计经验,2923.2144394551606,晶体振荡器,2625.5903699804767,器件模型,2175.377649242585,电气原理图设计,2173.8853690591372,验证检查,1881.691177792285,无线射频电路设计,1839.7823825277435,关键模拟模块,1660.2355036693968,模拟集成电路设计基础,1435.3926292133451,仿真工具,1407.1698774080967
留学顾问,英语语言,669.6941756815235,主流美妆营销媒体,592.8847897634876,热衷种草,478.58136436754677,媒体特征,474.30783181079,活动策划创意丰富,375.93616479397133,营销玩法,355.7308738580925,协调沟通,260.5046482199422,美妆产品使用,244.16223453655022,喜欢研究化妆品成分,239.29068218377338,法律专业知识,236.67037167643784
直播运营,直播方式,794.5923483145307,游戏直播,751.8723295879429,业务分析,318.2136589267059,珠宝行业发展趋势,294.79877229996015,嗓音甜美,149.66187581087374,心思细腻,142.40006242195892,接受轮班制度,123.89994461952051,国内外网络热点,104.56467577613209,正形象气质,63.499079253576085,目标意识,61.24078567930897
知识产权/专利/商标代理人,知识产权,683.5202996254025,电脑办公软操作,444.2881947565116,真努力,399.29247670072425,技术理解力,394.13936738349645,知识产权法律法规,341.76014981270123,工作作风,290.1410643507398,语言表达流利,273.408119850161,报告撰写,242.14703181570528,积极主动,241.90749580727444,理解知识产权英文文献,239.23210486889096
短视频策划,摄像技术,1210.091717053314,数码相机应用技巧,1037.2214717599832,创意策划,813.1957755508603,后期制作技术基础,691.4809811733224,策划经验,683.5202996254025,视频混剪,651.6949066873674,创作热情,649.3442846441324,摄影知识,605.2247169176543,虚拟人设的打造,580.9922546815919,抖音平台的运营模式,580.9922546815919
研发项目管理专员,工艺制程,956.9284194755633,专业知识体系,930.3455370048497,卫生用品原材料特性,820.2243595504827,市场发展趋势,683.5202996254022,细胞生物学,578.4409633878345,生化分析仪,496.866679343081,westernblot,369.11786336725703,流式细胞仪,317.9762285091007,免疫组化,295.24470955108313,积极主动,148.57310766116063
研究分析师,研究基本方法论,341.7601498127013,药物制剂理论,245.9265909938103,紫外分光光度仪,225.56169887638274,溶出仪,214.67353756161276,高效液相,204.25829693851315,系统分析专业知识,179.42407865166805,电网规划,165.3493818560881,常用检验仪器设备,136.70405992508054,沟通交互,134.51486885997966,细胞培养操作经验,109.52087030780214
研究助理,统计分析原理,1402.030328874486,损失模型,1161.984509363184,多级轴流压气机气动设计体系,995.9867223113007,实验设计思路,956.9284194755634,叶片造型,829.9889352594171,经济知识,580.992254681592,英文书写,517.3567914957956,基本实验基础,508.2918003877215,行业研究,455.3136710024797,财务会计知识,273.7574366392307
硬件产品,智能硬件产品的软硬协作流程,1059.456464419374,流程图绘制软件,615.168269662862,主流软件,579.7489085073031,自觉性高,484.19116721904265,问题分析,349.0259108272023,撰写技术文档,264.8641161048435,积极主动的思考,247.64629490869018,积极性,221.99905646491743,产品需求,183.9574679256174,总结学习,178.00310883218478
硬件工程师,数字电,2503.667850442149,数字滤波器,2211.899903121012,模拟电路设计经验,1975.0165943762074,产品需求收集,1674.624734082236,模拟电路,1673.2706714958229,usb,1539.3311664750584,硬件开发,1413.8120160492485,数字电路的分析,1255.968550561677,电路板设计,1105.6638672334725,硬件电路调试,1051.5696917313885
碳排放管理师,后端开发实现方式,991.1044344568337,背景知识,717.6963146066727,es6+,492.1346157302896,组织管理,483.88712321767053,less,437.0039775681008,销售意识,319.93150316211194,html5css,163.99187051608646,组件化,135.92909160788196,react技术栈,129.8685863312774,前端模块化开发,118.92490546114162
社交媒体运营,同理心,265.6332269189789,沟通协作,223.6797748523603,接受新事物的意识,184.42705169360312,英语四级通,100.57493064933863,英文书面,90.13020123884075,平面设计用软件,78.39302226610926,语言表达,11.954714016618082,抗压性,4.209011370560441,拍摄设备,0.0,极富团队合作精神,0.0
社区运营,1份产品实习经历,1025.2804494381037,bilibili生态,922.7524044942935,思维品质,576.7506427707842,数据之间的联系,544.8714157159571,综合素养,330.78074745194846,擅长把握用户心理,291.71071884862886,市面上各类社区产品,267.40149227790977,贴吧吧主,246.6001027992814,自我驱动的学习,243.09226570719068,产品运营思维,218.78303913647161
科研顾问,机械结构,2244.110533519466,销售过程,1742.9767640447762,机械结构设计,1201.1121425963065,英语沟通,647.6465643754948,奋斗精神,355.1210177687702,设计软件,310.36541665335454,自觉性高,272.62376570690964,英文读写,244.95462882031364,英语流,200.3135668226564,英文阅读水平,184.5704639018949
秘书/助理,catti,199.3600873907424,求真务实,177.92603620802768,文书写作,170.88007490635061,受过战略管理,170.88007490635061,组织变革管理,164.09745039468316,专八证书,159.48806991259391,以上文化程度,148.91360052917597,接待礼仪,120.56999151621883,英语翻译,113.92004993756709,英文四级,110.78138896154088
移动产品,swift,962.5036298771615,面向对象分析,837.6279949232137,计算机中文录入技术,820.2243595504829,通信行业,701.4220217584486,计算机基础,409.17178928842617,客户服务,396.8256028659438,基本电脑操作,316.3227975884137,前端工程化,312.36142677883015,数据结构,308.2797836888655,内核态,301.288553124355
税务专员,收法规,1513.8012429522619,财务软件操作,587.7297762971808,税务基本知识,487.00821348309915,态度端正,238.40377993839158,实体行业业务流程,215.30889438200177,在校综合表现,197.56922449692007,财会知识,148.38419087169473,计算机软件,141.71499010474648,沟通表达理,107.91404156122145,抗压性,93.90103938607444
税务咨询顾问,英语口语,185.8451297354103,判断力,141.60442306487437,复杂问题的处理,134.8886018876679,积极主动,123.42996636465652,书面英语,119.62794862991666,快速适应,108.37498395961465,化办公软件,80.65019318633209,人际交往,74.18734686054547,自驱动力,36.52149001778052,创新意识,32.90819663287496
空调工,主流制冷剂的原理,1052.2221554410603,手动工具,956.9284194755634,基础控制算法,466.03656792641084,机械的构造,444.28819475651164,低温制冷,341.7601498127013,电路基础知识,336.364475136715,专业基础,304.97735298735444,软件测,303.45085287649806,offic办公软件,269.4941944568865,机械自动化,239.23210486889084
策划助理,游戏设计,1401.2166142320752,思路开阔,1376.984950117389,技能设计,1261.0949528088677,关卡设计,1120.9732913856603,书面沟通,1017.7442476824137,反推过市面arpg,1002.4964394505902,策划逻辑,820.2243595504831,热爱化妆,799.7187505617209,客户沟通运作流程,771.9758678122193,文字呈现,756.7546174424099
策划管培生,大型公共场,717.6963146066726,媒介关系,570.739450187211,广告公司关系,423.7825857677495,沟综合素质,290.66604394477844,思维逻辑性,242.53356361976236,英语沟通,237.47040693768164,社团管理经验,145.89570534011838,创新性,145.82206029492448,逻辑思考力,145.5113045081287,资源拓展整合,127.68149566331493
策略运营,数据提取,465.3055251904076,产品转化逻辑,444.28819475651164,从用户逻辑,345.55748481062017,中英文沟通,336.3110651916059,投资经验,293.5141551850133,业务敏感度,247.2556491254336,用户同理心,215.20276699575157,复杂的技术概念,212.65075988345856,逻辑思考力,202.539977386062,英文读写,200.4174235802566
管理储备员,自主完成数据提取,1093.632479400644,svm,794.4370027918884,团队协作意识,572.8872768023575,offic办公软件,505.78878586572927,英语四级证书,446.42881471218715,决策力,445.89675293458174,逻辑回归,429.6111213236924,危险化学品,375.93616479397144,推动性,346.13931300459234,突发事件,300.151869988571
管理储备干部,团队协作意识,2598.319278307611,强烈成功欲望,2241.516121193888,目标敏感,1284.8044352130103,物流行业社会实践经验,1079.8671400331882,offic办公软件,851.3886604865836,抗压素质,778.928341448115,影响力较好,477.9895428630418,管理协调,384.61751167692614,人际理解,362.0710908169474,人格魅力,270.0552475807054
管理咨询顾问,普通话标准,82.41399967483076,抗压性,0.0,,,,,,,,,,,,,,,,
管理培训生,强烈成功欲望,3496.3819839135435,思想政治素质,2997.70855792941,目标敏感,2043.1196835367389,个人近期作品,1629.1974753420602,业务敏感度,1556.715882855819,深度思考,1549.3126791509121,服装材料学,1275.9045593007513,高端科技有强烈意愿,1025.280449438104,svm,993.5455783840672,乐于接受挑战,894.599366513562
管道设计工程师,管道应力分析工作流程,1478.1126479399327,分析工况,1315.7765767788997,国内外相关规范,905.0980218182606,船级社,473.91788097070787,inventor,272.03399331292667,英语书面,192.1379404860361,专业软件,131.1562514813639,液化工厂,119.6160524344454,品德优良,90.68296748123679,offic办公软件,66.30896758742185
精算分析顾问,会计准备金,370.240162297093,access,316.5137714356987,偿二代,286.71619974635837,数理统计背景,273.408119850161,内含价值,222.1440973782558,统计基础,132.5663973295188,技术分析,103.13680131950511,书面交流,75.64552159345557,word文档,47.9014915656694,英语口语,28.61036865663554
